x,y,u
0.424658,0.530333,0.917258
0.426614,0.530333,0.919981
0.428571,0.530333,0.922638
0.430528,0.530333,0.925228
0.432485,0.530333,0.92775
0.434442,0.530333,0.930206
0.436399,0.530333,0.932593
0.438356,0.530333,0.934912
0.440313,0.530333,0.937162
0.44227,0.530333,0.939344
0.444227,0.530333,0.941456
0.446184,0.530333,0.943498
0.448141,0.530333,0.945471
0.450098,0.530333,0.947373
0.452055,0.530333,0.949205
0.454012,0.530333,0.950966
0.455969,0.530333,0.952657
0.457926,0.530333,0.954275
0.459883,0.530333,0.955822
0.46184,0.530333,0.957298
0.463796,0.530333,0.958701
0.465753,0.530333,0.960032
0.46771,0.530333,0.961291
0.469667,0.530333,0.962477
0.471624,0.530333,0.96359
0.473581,0.530333,0.96463
0.475538,0.530333,0.965598
0.477495,0.530333,0.966491
0.479452,0.530333,0.967312
0.481409,0.530333,0.968059
0.483366,0.530333,0.968732
0.485323,0.530333,0.969331
0.48728,0.530333,0.969857
0.489237,0.530333,0.970309
0.491194,0.530333,0.970686
0.493151,0.530333,0.97099
0.495108,0.530333,0.971219
0.497065,0.530333,0.971375
0.499022,0.530333,0.971456
0.500978,0.530333,0.971463
0.502935,0.530333,0.971396
0.504892,0.530333,0.971254
0.506849,0.530333,0.971039
0.508806,0.530333,0.970749
0.510763,0.530333,0.970386
0.51272,0.530333,0.969948
0.514677,0.530333,0.969437
0.516634,0.530333,0.968851
0.518591,0.530333,0.968192
0.520548,0.530333,0.967459
0.522505,0.530333,0.966653
0.524462,0.530333,0.965773
0.526419,0.530333,0.96482
0.528376,0.530333,0.963793
0.530333,0.530333,0.962694
0.53229,0.530333,0.961522
0.534247,0.530333,0.960277
0.536204,0.530333,0.958959
0.53816,0.530333,0.95757
0.540117,0.530333,0.956108
0.542074,0.530333,0.954575
0.544031,0.530333,0.95297
0.545988,0.530333,0.951293
0.547945,0.530333,0.949546
0.549902,0.530333,0.947727
0.551859,0.530333,0.945839
0.553816,0.530333,0.943879
0.555773,0.530333,0.94185
0.55773,0.530333,0.939752
0.559687,0.530333,0.937583
0.561644,0.530333,0.935346
0.563601,0.530333,0.93304
0.565558,0.530333,0.930666
0.567515,0.530333,0.928224
0.569472,0.530333,0.925715
0.571429,0.530333,0.923138
0.573386,0.530333,0.920494
0.575342,0.530333,0.917784
0.577299,0.530333,0.915008
0.579256,0.530333,0.912167
0.581213,0.530333,0.90926
0.58317,0.530333,0.906289
0.585127,0.530333,0.903253
0.587084,0.530333,0.900153
0.589041,0.530333,0.896991
0.590998,0.530333,0.893765
0.592955,0.530333,0.890477
0.594912,0.530333,0.887128
0.596869,0.530333,0.883717
0.598826,0.530333,0.880245
0.600783,0.530333,0.876713
0.60274,0.530333,0.873121
0.604697,0.530333,0.86947
0.606654,0.530333,0.86576
0.608611,0.530333,0.861993
0.610568,0.530333,0.858168
0.612524,0.530333,0.854286
0.614481,0.530333,0.850347
0.616438,0.530333,0.846353
0.618395,0.530333,0.842304
0.620352,0.530333,0.8382
0.622309,0.530333,0.834043
0.624266,0.530333,0.829832
0.626223,0.530333,0.825569
0.62818,0.530333,0.821254
0.630137,0.530333,0.816887
0.632094,0.530333,0.81247
0.634051,0.530333,0.808003
0.636008,0.530333,0.803487
0.637965,0.530333,0.798922
0.639922,0.530333,0.794309
0.641879,0.530333,0.789649
0.643836,0.530333,0.784943
0.645793,0.530333,0.780191
0.64775,0.530333,0.775394
0.649706,0.530333,0.770552
0.651663,0.530333,0.765667
0.65362,0.530333,0.76074
0.655577,0.530333,0.75577
0.657534,0.530333,0.750759
0.659491,0.530333,0.745707
0.661448,0.530333,0.740616
0.663405,0.530333,0.735486
0.665362,0.530333,0.730317
0.667319,0.530333,0.725111
0.669276,0.530333,0.719869
0.671233,0.530333,0.71459
0.67319,0.530333,0.709277
0.675147,0.530333,0.703929
0.677104,0.530333,0.698548
0.679061,0.530333,0.693135
0.681018,0.530333,0.687689
0.682975,0.530333,0.682213
0.684932,0.530333,0.676707
0.686888,0.530333,0.671172
0.688845,0.530333,0.665608
0.690802,0.530333,0.660016
0.692759,0.530333,0.654398
0.694716,0.530333,0.648754
0.696673,0.530333,0.643085
0.69863,0.530333,0.637392
0.700587,0.530333,0.631676
0.702544,0.530333,0.625938
0.704501,0.530333,0.620178
0.706458,0.530333,0.614397
0.708415,0.530333,0.608596
0.710372,0.530333,0.602777
0.712329,0.530333,0.59694
0.714286,0.530333,0.591086
0.716243,0.530333,0.585215
0.7182,0.530333,0.57933
0.720157,0.530333,0.573429
0.722114,0.530333,0.567516
0.72407,0.530333,0.56159
0.726027,0.530333,0.555652
0.727984,0.530333,0.549703
0.729941,0.530333,0.543745
0.731898,0.530333,0.537778
0.733855,0.530333,0.531802
0.735812,0.530333,0.52582
0.737769,0.530333,0.519831
0.739726,0.530333,0.513837
0.741683,0.530333,0.507839
0.74364,0.530333,0.501837
0.745597,0.530333,0.495832
0.747554,0.530333,0.489826
0.749511,0.530333,0.48382
0.751468,0.530333,0.477813
0.753425,0.530333,0.471808
0.755382,0.530333,0.465805
0.757339,0.530333,0.459804
0.759295,0.530333,0.453808
0.761252,0.530333,0.447816
0.763209,0.530333,0.44183
0.765166,0.530333,0.435851
0.767123,0.530333,0.429879
0.76908,0.530333,0.423915
0.771037,0.530333,0.417961
0.772994,0.530333,0.412017
0.774951,0.530333,0.406085
0.776908,0.530333,0.400164
0.778865,0.530333,0.394257
0.780822,0.530333,0.388363
0.782779,0.530333,0.382484
0.784736,0.530333,0.376621
0.786693,0.530333,0.370775
0.78865,0.530333,0.364946
0.790607,0.530333,0.359135
0.792564,0.530333,0.353344
0.794521,0.530333,0.347572
0.796477,0.530333,0.341822
0.798434,0.530333,0.336094
0.800391,0.530333,0.330388
0.802348,0.530333,0.324707
0.804305,0.530333,0.319049
0.806262,0.530333,0.313417
0.808219,0.530333,0.307812
0.810176,0.530333,0.302233
0.812133,0.530333,0.296683
0.81409,0.530333,0.291161
0.816047,0.530333,0.285669
0.818004,0.530333,0.280207
0.819961,0.530333,0.274777
0.821918,0.530333,0.269379
0.823875,0.530333,0.264014
0.825832,0.530333,0.258683
0.827789,0.530333,0.253387
0.829746,0.530333,0.248125
0.831703,0.530333,0.242901
0.833659,0.530333,0.237713
0.835616,0.530333,0.232563
0.837573,0.530333,0.227452
0.83953,0.530333,0.22238
0.841487,0.530333,0.217348
0.843444,0.530333,0.212358
0.845401,0.530333,0.207409
0.847358,0.530333,0.202503
0.849315,0.530333,0.19764
0.851272,0.530333,0.192821
0.853229,0.530333,0.188046
0.855186,0.530333,0.183318
0.857143,0.530333,0.178635
0.8591,0.530333,0.173999
0.861057,0.530333,0.169411
0.863014,0.530333,0.164872
0.864971,0.530333,0.160381
0.866928,0.530333,0.15594
0.868885,0.530333,0.15155
0.870841,0.530333,0.14721
0.872798,0.530333,0.142923
0.874755,0.530333,0.138687
0.876712,0.530333,0.134505
0.878669,0.530333,0.130377
0.880626,0.530333,0.126303
0.882583,0.530333,0.122284
0.88454,0.530333,0.11832
0.886497,0.530333,0.114413
0.888454,0.530333,0.110563
0.890411,0.530333,0.10677
0.892368,0.530333,0.103035
0.894325,0.530333,0.0993583
0.896282,0.530333,0.095741
0.898239,0.530333,0.0921834
0.900196,0.530333,0.0886861
0.902153,0.530333,0.0852495
0.90411,0.530333,0.0818743
0.906067,0.530333,0.0785609
0.908023,0.530333,0.0753099
0.90998,0.530333,0.0721218
0.911937,0.530333,0.068997
0.913894,0.530333,0.065936
0.915851,0.530333,0.0629394
0.917808,0.530333,0.0600075
0.919765,0.530333,0.0571409
0.921722,0.530333,0.0543399
0.923679,0.530333,0.0516051
0.925636,0.530333,0.0489368
0.927593,0.530333,0.0463355
0.92955,0.530333,0.0438015
0.931507,0.530333,0.0413353
0.933464,0.530333,0.0389373
0.935421,0.530333,0.0366078
0.937378,0.530333,0.0343471
0.939335,0.530333,0.0321557
0.941292,0.530333,0.0300339
0.943249,0.530333,0.027982
0.945205,0.530333,0.0260003
0.947162,0.530333,0.0240892
0.949119,0.530333,0.022249
0.951076,0.530333,0.0204798
0.953033,0.530333,0.0187822
0.95499,0.530333,0.0171562
0.956947,0.530333,0.0156021
0.958904,0.530333,0.0141203
0.960861,0.530333,0.0127108
0.962818,0.530333,0.0113741
0.964775,0.530333,0.0101102
0.966732,0.530333,0.00891939
0.968689,0.530333,0.00780186
0.970646,0.530333,0.00675778
0.972603,0.530333,0.00578732
0.97456,0.530333,0.00489064
0.976517,0.530333,0.00406789
0.978474,0.530333,0.00331921
0.980431,0.530333,0.00264472
0.982387,0.530333,0.00204454
0.984344,0.530333,0.00151877
0.986301,0.530333,0.0010675
0.988258,0.530333,0.000690806
0.990215,0.530333,0.000388769
0.992172,0.530333,0.000161442
0.994129,0.530333,8.87158e-06
0.996086,0.530333,-6.89064e-05
0.998043,0.530333,-7.18679e-05
0.00195695,0.53229,-9.3802e-05
0.00391389,0.53229,-0.000112691
0.00587084,0.53229,-5.66797e-05
0.00782779,0.53229,7.4209e-05
0.00978474,0.53229,0.00027994
0.0117417,0.53229,0.000560468
0.0136986,0.53229,0.000915735
0.0156556,0.53229,0.00134567
0.0176125,0.53229,0.0018502
0.0195695,0.53229,0.00242923
0.0215264,0.53229,0.00308266
0.0234834,0.53229,0.00381037
0.0254403,0.53229,0.00461223
0.0273973,0.53229,0.00548813
0.0293542,0.53229,0.00643789
0.0313112,0.53229,0.00746138
0.0332681,0.53229,0.00855841
0.035225,0.53229,0.00972881
0.037182,0.53229,0.0109724
0.0391389,0.53229,0.0122889
0.0410959,0.53229,0.0136782
0.0430528,0.53229,0.0151401
0.0450098,0.53229,0.0166742
0.0469667,0.53229,0.0182804
0.0489237,0.53229,0.0199584
0.0508806,0.53229,0.0217079
0.0528376,0.53229,0.0235287
0.0547945,0.53229,0.0254204
0.0567515,0.53229,0.0273828
0.0587084,0.53229,0.0294155
0.0606654,0.53229,0.0315182
0.0626223,0.53229,0.0336907
0.0645793,0.53229,0.0359324
0.0665362,0.53229,0.0382432
0.0684932,0.53229,0.0406226
0.0704501,0.53229,0.0430703
0.072407,0.53229,0.0455858
0.074364,0.53229,0.0481689
0.0763209,0.53229,0.050819
0.0782779,0.53229,0.0535357
0.0802348,0.53229,0.0563187
0.0821918,0.53229,0.0591675
0.0841487,0.53229,0.0620816
0.0861057,0.53229,0.0650607
0.0880626,0.53229,0.0681041
0.0900196,0.53229,0.0712116
0.0919765,0.53229,0.0743825
0.0939335,0.53229,0.0776164
0.0958904,0.53229,0.0809128
0.0978474,0.53229,0.0842711
0.0998043,0.53229,0.0876909
0.101761,0.53229,0.0911716
0.103718,0.53229,0.0947127
0.105675,0.53229,0.0983136
0.107632,0.53229,0.101974
0.109589,0.53229,0.105693
0.111546,0.53229,0.10947
0.113503,0.53229,0.113304
0.11546,0.53229,0.117196
0.117417,0.53229,0.121144
0.119374,0.53229,0.125147
0.121331,0.53229,0.129206
0.123288,0.53229,0.133319
0.125245,0.53229,0.137486
0.127202,0.53229,0.141706
0.129159,0.53229,0.145979
0.131115,0.53229,0.150304
0.133072,0.53229,0.15468
0.135029,0.53229,0.159106
0.136986,0.53229,0.163583
0.138943,0.53229,0.168108
0.1409,0.53229,0.172682
0.142857,0.53229,0.177304
0.144814,0.53229,0.181973
0.146771,0.53229,0.186688
0.148728,0.53229,0.191449
0.150685,0.53229,0.196255
0.152642,0.53229,0.201105
0.154599,0.53229,0.205998
0.156556,0.53229,0.210934
0.158513,0.53229,0.215912
0.16047,0.53229,0.220931
0.162427,0.53229,0.22599
0.164384,0.53229,0.231089
0.166341,0.53229,0.236227
0.168297,0.53229,0.241403
0.170254,0.53229,0.246616
0.172211,0.53229,0.251865
0.174168,0.53229,0.25715
0.176125,0.53229,0.26247
0.178082,0.53229,0.267824
0.180039,0.53229,0.273211
0.181996,0.53229,0.27863
0.183953,0.53229,0.284081
0.18591,0.53229,0.289562
0.187867,0.53229,0.295074
0.189824,0.53229,0.300614
0.191781,0.53229,0.306182
0.193738,0.53229,0.311778
0.195695,0.53229,0.3174
0.197652,0.53229,0.323048
0.199609,0.53229,0.32872
0.201566,0.53229,0.334416
0.203523,0.53229,0.340135
0.205479,0.53229,0.345876
0.207436,0.53229,0.351639
0.209393,0.53229,0.357422
0.21135,0.53229,0.363224
0.213307,0.53229,0.369044
0.215264,0.53229,0.374883
0.217221,0.53229,0.380738
0.219178,0.53229,0.386609
0.221135,0.53229,0.392495
0.223092,0.53229,0.398395
0.225049,0.53229,0.404308
0.227006,0.53229,0.410233
0.228963,0.53229,0.41617
0.23092,0.53229,0.422117
0.232877,0.53229,0.428074
0.234834,0.53229,0.434039
0.236791,0.53229,0.440012
0.238748,0.53229,0.445992
0.240705,0.53229,0.451977
0.242661,0.53229,0.457968
0.244618,0.53229,0.463963
0.246575,0.53229,0.46996
0.248532,0.53229,0.47596
0.250489,0.53229,0.481962
0.252446,0.53229,0.487963
0.254403,0.53229,0.493964
0.25636,0.53229,0.499964
0.258317,0.53229,0.505961
0.260274,0.53229,0.511955
0.262231,0.53229,0.517945
0.264188,0.53229,0.52393
0.266145,0.53229,0.529909
0.268102,0.53229,0.53588
0.270059,0.53229,0.541844
0.272016,0.53229,0.547799
0.273973,0.53229,0.553745
0.27593,0.53229,0.559679
0.277886,0.53229,0.565603
0.279843,0.53229,0.571514
0.2818,0.53229,0.577411
0.283757,0.53229,0.583295
0.285714,0.53229,0.589163
0.287671,0.53229,0.595015
0.289628,0.53229,0.600851
0.291585,0.53229,0.606668
0.293542,0.53229,0.612467
0.295499,0.53229,0.618247
0.297456,0.53229,0.624006
0.299413,0.53229,0.629743
0.30137,0.53229,0.635459
0.303327,0.53229,0.641151
0.305284,0.53229,0.64682
0.307241,0.53229,0.652464
0.309198,0.53229,0.658082
0.311155,0.53229,0.663673
0.313112,0.53229,0.669237
0.315068,0.53229,0.674773
0.317025,0.53229,0.68028
0.318982,0.53229,0.685757
0.320939,0.53229,0.691203
0.322896,0.53229,0.696618
0.324853,0.53229,0.702
0.32681,0.53229,0.707349
0.328767,0.53229,0.712664
0.330724,0.53229,0.717945
0.332681,0.53229,0.723189
0.334638,0.53229,0.728397
0.336595,0.53229,0.733568
0.338552,0.53229,0.738701
0.340509,0.53229,0.743795
0.342466,0.53229,0.74885
0.344423,0.53229,0.753864
0.34638,0.53229,0.758837
0.348337,0.53229,0.763768
0.350294,0.53229,0.768656
0.35225,0.53229,0.773501
0.354207,0.53229,0.778302
0.356164,0.53229,0.783058
0.358121,0.53229,0.787769
0.360078,0.53229,0.792433
0.362035,0.53229,0.79705
0.363992,0.53229,0.80162
0.365949,0.53229,0.806141
0.367906,0.53229,0.810613
0.369863,0.53229,0.815035
0.37182,0.53229,0.819407
0.373777,0.53229,0.823728
0.375734,0.53229,0.827997
0.377691,0.53229,0.832214
0.379648,0.53229,0.836377
0.381605,0.53229,0.840487
0.383562,0.53229,0.844542
0.385519,0.53229,0.848543
0.387476,0.53229,0.852488
0.389432,0.53229,0.856377
0.391389,0.53229,0.860209
0.393346,0.53229,0.863983
0.395303,0.53229,0.8677
0.39726,0.53229,0.871359
0.399217,0.53229,0.874958
0.401174,0.53229,0.878498
0.403131,0.53229,0.881977
0.405088,0.53229,0.885396
0.407045,0.53229,0.888754
0.409002,0.53229,0.89205
0.410959,0.53229,0.895284
0.412916,0.53229,0.898456
0.414873,0.53229,0.901564
0.41683,0.53229,0.904608
0.418787,0.53229,0.907589
0.420744,0.53229,0.910505
0.422701,0.53229,0.913356
0.424658,0.53229,0.916141
0.426614,0.53229,0.918861
0.428571,0.53229,0.921514
0.430528,0.53229,0.924101
0.432485,0.53229,0.926621
0.434442,0.53229,0.929073
0.436399,0.53229,0.931457
0.438356,0.53229,0.933773
0.440313,0.53229,0.936021
0.44227,0.53229,0.9382
0.444227,0.53229,0.940309
0.446184,0.53229,0.942349
0.448141,0.53229,0.94432
0.450098,0.53229,0.94622
0.452055,0.53229,0.948049
0.454012,0.53229,0.949808
0.455969,0.53229,0.951496
0.457926,0.53229,0.953113
0.459883,0.53229,0.954659
0.46184,0.53229,0.956132
0.463796,0.53229,0.957534
0.465753,0.53229,0.958863
0.46771,0.53229,0.96012
0.469667,0.53229,0.961305
0.471624,0.53229,0.962417
0.473581,0.53229,0.963456
0.475538,0.53229,0.964422
0.477495,0.53229,0.965315
0.479452,0.53229,0.966134
0.481409,0.53229,0.96688
0.483366,0.53229,0.967552
0.485323,0.53229,0.968151
0.48728,0.53229,0.968676
0.489237,0.53229,0.969127
0.491194,0.53229,0.969504
0.493151,0.53229,0.969808
0.495108,0.53229,0.970037
0.497065,0.53229,0.970192
0.499022,0.53229,0.970273
0.500978,0.53229,0.97028
0.502935,0.53229,0.970213
0.504892,0.53229,0.970072
0.506849,0.53229,0.969857
0.508806,0.53229,0.969567
0.510763,0.53229,0.969204
0.51272,0.53229,0.968767
0.514677,0.53229,0.968256
0.516634,0.53229,0.967671
0.518591,0.53229,0.967013
0.520548,0.53229,0.966281
0.522505,0.53229,0.965476
0.524462,0.53229,0.964597
0.526419,0.53229,0.963645
0.528376,0.53229,0.96262
0.530333,0.53229,0.961522
0.53229,0.53229,0.960351
0.534247,0.53229,0.959108
0.536204,0.53229,0.957792
0.53816,0.53229,0.956404
0.540117,0.53229,0.954944
0.542074,0.53229,0.953412
0.544031,0.53229,0.951809
0.545988,0.53229,0.950135
0.547945,0.53229,0.94839
0.549902,0.53229,0.946573
0.551859,0.53229,0.944687
0.553816,0.53229,0.94273
0.555773,0.53229,0.940703
0.55773,0.53229,0.938607
0.559687,0.53229,0.936442
0.561644,0.53229,0.934207
0.563601,0.53229,0.931904
0.565558,0.53229,0.929533
0.567515,0.53229,0.927094
0.569472,0.53229,0.924587
0.571429,0.53229,0.922014
0.573386,0.53229,0.919373
0.575342,0.53229,0.916667
0.577299,0.53229,0.913894
0.579256,0.53229,0.911056
0.581213,0.53229,0.908153
0.58317,0.53229,0.905185
0.585127,0.53229,0.902153
0.587084,0.53229,0.899057
0.589041,0.53229,0.895898
0.590998,0.53229,0.892677
0.592955,0.53229,0.889393
0.594912,0.53229,0.886047
0.596869,0.53229,0.88264
0.598826,0.53229,0.879173
0.600783,0.53229,0.875645
0.60274,0.53229,0.872058
0.604697,0.53229,0.868411
0.606654,0.53229,0.864706
0.608611,0.53229,0.860943
0.610568,0.53229,0.857123
0.612524,0.53229,0.853245
0.614481,0.53229,0.849312
0.616438,0.53229,0.845323
0.618395,0.53229,0.841278
0.620352,0.53229,0.83718
0.622309,0.53229,0.833027
0.624266,0.53229,0.828822
0.626223,0.53229,0.824563
0.62818,0.53229,0.820254
0.630137,0.53229,0.815892
0.632094,0.53229,0.811481
0.634051,0.53229,0.807019
0.636008,0.53229,0.802508
0.637965,0.53229,0.797949
0.639922,0.53229,0.793342
0.641879,0.53229,0.788687
0.643836,0.53229,0.783987
0.645793,0.53229,0.779241
0.64775,0.53229,0.774449
0.649706,0.53229,0.769614
0.651663,0.53229,0.764735
0.65362,0.53229,0.759813
0.655577,0.53229,0.754849
0.657534,0.53229,0.749844
0.659491,0.53229,0.744799
0.661448,0.53229,0.739714
0.663405,0.53229,0.73459
0.665362,0.53229,0.729427
0.667319,0.53229,0.724228
0.669276,0.53229,0.718992
0.671233,0.53229,0.71372
0.67319,0.53229,0.708413
0.675147,0.53229,0.703072
0.677104,0.53229,0.697697
0.679061,0.53229,0.69229
0.681018,0.53229,0.686852
0.682975,0.53229,0.681382
0.684932,0.53229,0.675883
0.686888,0.53229,0.670354
0.688845,0.53229,0.664797
0.690802,0.53229,0.659212
0.692759,0.53229,0.653601
0.694716,0.53229,0.647964
0.696673,0.53229,0.642302
0.69863,0.53229,0.636616
0.700587,0.53229,0.630906
0.702544,0.53229,0.625175
0.704501,0.53229,0.619422
0.706458,0.53229,0.613648
0.708415,0.53229,0.607855
0.710372,0.53229,0.602043
0.712329,0.53229,0.596212
0.714286,0.53229,0.590365
0.716243,0.53229,0.584502
0.7182,0.53229,0.578623
0.720157,0.53229,0.572731
0.722114,0.53229,0.566824
0.72407,0.53229,0.560905
0.726027,0.53229,0.554975
0.727984,0.53229,0.549033
0.729941,0.53229,0.543082
0.731898,0.53229,0.537122
0.733855,0.53229,0.531154
0.735812,0.53229,0.525179
0.737769,0.53229,0.519197
0.739726,0.53229,0.513211
0.741683,0.53229,0.50722
0.74364,0.53229,0.501225
0.745597,0.53229,0.495228
0.747554,0.53229,0.489229
0.749511,0.53229,0.48323
0.751468,0.53229,0.477231
0.753425,0.53229,0.471232
0.755382,0.53229,0.465236
0.757339,0.53229,0.459243
0.759295,0.53229,0.453254
0.761252,0.53229,0.44727
0.763209,0.53229,0.441291
0.765166,0.53229,0.435319
0.767123,0.53229,0.429354
0.76908,0.53229,0.423398
0.771037,0.53229,0.417451
0.772994,0.53229,0.411515
0.774951,0.53229,0.405589
0.776908,0.53229,0.399676
0.778865,0.53229,0.393776
0.780822,0.53229,0.387889
0.782779,0.53229,0.382018
0.784736,0.53229,0.376162
0.786693,0.53229,0.370322
0.78865,0.53229,0.3645
0.790607,0.53229,0.358697
0.792564,0.53229,0.352912
0.794521,0.53229,0.347148
0.796477,0.53229,0.341405
0.798434,0.53229,0.335684
0.800391,0.53229,0.329985
0.802348,0.53229,0.32431
0.804305,0.53229,0.31866
0.806262,0.53229,0.313035
0.808219,0.53229,0.307436
0.810176,0.53229,0.301864
0.812133,0.53229,0.29632
0.81409,0.53229,0.290805
0.816047,0.53229,0.28532
0.818004,0.53229,0.279865
0.819961,0.53229,0.274442
0.821918,0.53229,0.26905
0.823875,0.53229,0.263692
0.825832,0.53229,0.258367
0.827789,0.53229,0.253077
0.829746,0.53229,0.247822
0.831703,0.53229,0.242604
0.833659,0.53229,0.237422
0.835616,0.53229,0.232279
0.837573,0.53229,0.227174
0.83953,0.53229,0.222108
0.841487,0.53229,0.217083
0.843444,0.53229,0.212098
0.845401,0.53229,0.207155
0.847358,0.53229,0.202255
0.849315,0.53229,0.197398
0.851272,0.53229,0.192585
0.853229,0.53229,0.187816
0.855186,0.53229,0.183093
0.857143,0.53229,0.178416
0.8591,0.53229,0.173786
0.861057,0.53229,0.169204
0.863014,0.53229,0.16467
0.864971,0.53229,0.160185
0.866928,0.53229,0.155749
0.868885,0.53229,0.151364
0.870841,0.53229,0.14703
0.872798,0.53229,0.142748
0.874755,0.53229,0.138518
0.876712,0.53229,0.134341
0.878669,0.53229,0.130217
0.880626,0.53229,0.126148
0.882583,0.53229,0.122134
0.88454,0.53229,0.118175
0.886497,0.53229,0.114273
0.888454,0.53229,0.110427
0.890411,0.53229,0.106639
0.892368,0.53229,0.102908
0.894325,0.53229,0.0992364
0.896282,0.53229,0.0956235
0.898239,0.53229,0.0920702
0.900196,0.53229,0.0885772
0.902153,0.53229,0.0851448
0.90411,0.53229,0.0817737
0.906067,0.53229,0.0784644
0.908023,0.53229,0.0752173
0.90998,0.53229,0.0720331
0.911937,0.53229,0.0689121
0.913894,0.53229,0.0658548
0.915851,0.53229,0.0628619
0.917808,0.53229,0.0599336
0.919765,0.53229,0.0570705
0.921722,0.53229,0.0542729
0.923679,0.53229,0.0515415
0.925636,0.53229,0.0488764
0.927593,0.53229,0.0462783
0.92955,0.53229,0.0437474
0.931507,0.53229,0.0412843
0.933464,0.53229,0.0388892
0.935421,0.53229,0.0365625
0.937378,0.53229,0.0343046
0.939335,0.53229,0.0321159
0.941292,0.53229,0.0299967
0.943249,0.53229,0.0279473
0.945205,0.53229,0.025968
0.947162,0.53229,0.0240593
0.949119,0.53229,0.0222213
0.951076,0.53229,0.0204543
0.953033,0.53229,0.0187587
0.95499,0.53229,0.0171347
0.956947,0.53229,0.0155826
0.958904,0.53229,0.0141026
0.960861,0.53229,0.0126949
0.962818,0.53229,0.0113598
0.964775,0.53229,0.0100975
0.966732,0.53229,0.00890812
0.968689,0.53229,0.00779197
0.970646,0.53229,0.00674918
0.972603,0.53229,0.00577992
0.97456,0.53229,0.00488436
0.976517,0.53229,0.00406264
0.978474,0.53229,0.00331489
0.980431,0.53229,0.00264125
0.982387,0.53229,0.00204182
0.984344,0.53229,0.00151671
0.986301,0.53229,0.00106601
0.988258,0.53229,0.000689807
0.990215,0.53229,0.000388163
0.992172,0.53229,0.000161138
0.994129,0.53229,8.78011e-06
0.996086,0.53229,-6.88767e-05
0.998043,0.53229,-7.18077e-05
0.00195695,0.534247,-9.37183e-05
0.00391389,0.534247,-0.00011262
0.00587084,0.534247,-5.67184e-05
0.00782779,0.534247,7.39645e-05
0.00978474,0.534247,0.000279393
0.0117417,0.534247,0.000559523
0.0136986,0.534247,0.000914295
0.0156556,0.534247,0.00134364
0.0176125,0.534247,0.00184748
0.0195695,0.534247,0.00242573
0.0215264,0.534247,0.00307827
0.0234834,0.534247,0.00380501
0.0254403,0.534247,0.00460581
0.0273973,0.534247,0.00548053
0.0293542,0.534247,0.00642904
0.0313112,0.534247,0.00745117
0.0332681,0.534247,0.00854675
0.035225,0.534247,0.0097156
0.037182,0.534247,0.0109575
0.0391389,0.534247,0.0122724
0.0410959,0.534247,0.0136598
0.0430528,0.534247,0.0151198
0.0450098,0.534247,0.0166519
0.0469667,0.534247,0.018256
0.0489237,0.534247,0.0199317
0.0508806,0.534247,0.021679
0.0528376,0.534247,0.0234973
0.0547945,0.534247,0.0253866
0.0567515,0.534247,0.0273464
0.0587084,0.534247,0.0293765
0.0606654,0.534247,0.0314765
0.0626223,0.534247,0.0336461
0.0645793,0.534247,0.0358849
0.0665362,0.534247,0.0381927
0.0684932,0.534247,0.040569
0.0704501,0.534247,0.0430135
0.072407,0.534247,0.0455257
0.074364,0.534247,0.0481054
0.0763209,0.534247,0.050752
0.0782779,0.534247,0.0534653
0.0802348,0.534247,0.0562446
0.0821918,0.534247,0.0590897
0.0841487,0.534247,0.062
0.0861057,0.534247,0.0649752
0.0880626,0.534247,0.0680147
0.0900196,0.534247,0.0711181
0.0919765,0.534247,0.0742849
0.0939335,0.534247,0.0775146
0.0958904,0.534247,0.0808067
0.0978474,0.534247,0.0841607
0.0998043,0.534247,0.087576
0.101761,0.534247,0.0910522
0.103718,0.534247,0.0945887
0.105675,0.534247,0.0981849
0.107632,0.534247,0.10184
0.109589,0.534247,0.105554
0.111546,0.534247,0.109327
0.113503,0.534247,0.113156
0.11546,0.534247,0.117043
0.117417,0.534247,0.120985
0.119374,0.534247,0.124984
0.121331,0.534247,0.129037
0.123288,0.534247,0.133145
0.125245,0.534247,0.137307
0.127202,0.534247,0.141521
0.129159,0.534247,0.145789
0.131115,0.534247,0.150108
0.133072,0.534247,0.154478
0.135029,0.534247,0.158899
0.136986,0.534247,0.163369
0.138943,0.534247,0.167889
0.1409,0.534247,0.172457
0.142857,0.534247,0.177073
0.144814,0.534247,0.181736
0.146771,0.534247,0.186445
0.148728,0.534247,0.191199
0.150685,0.534247,0.195999
0.152642,0.534247,0.200843
0.154599,0.534247,0.20573
0.156556,0.534247,0.210659
0.158513,0.534247,0.215631
0.16047,0.534247,0.220643
0.162427,0.534247,0.225696
0.164384,0.534247,0.230788
0.166341,0.534247,0.23592
0.168297,0.534247,0.241089
0.170254,0.534247,0.246295
0.172211,0.534247,0.251537
0.174168,0.534247,0.256816
0.176125,0.534247,0.262129
0.178082,0.534247,0.267475
0.180039,0.534247,0.272855
0.181996,0.534247,0.278268
0.183953,0.534247,0.283711
0.18591,0.534247,0.289186
0.187867,0.534247,0.29469
0.189824,0.534247,0.300223
0.191781,0.534247,0.305784
0.193738,0.534247,0.311373
0.195695,0.534247,0.316987
0.197652,0.534247,0.322628
0.199609,0.534247,0.328293
0.201566,0.534247,0.333982
0.203523,0.534247,0.339693
0.205479,0.534247,0.345427
0.207436,0.534247,0.351182
0.209393,0.534247,0.356957
